"wave"	"priority_score"	"subject_bucket"	"course_id"	"course_name"	"course_session_id"	"session_order"	"session_title"	"target_total_questions"	"target_mcq"	"target_short_answer"	"target_long_answer"	"target_fill_in_blank"	"seed_extraction_min"	"seed_extraction_max"	"ai_generation_min"	"ai_generation_max"	"ai_generation_rule"	"difficulty_distribution"	"exam_style_requirement"	"image_required"	"target_questions_with_images"	"image_instruction"	"source_pdf"	"chapter_json_output"	"qa_status"	"publish_status"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2053"	"6"	"Chapter 6: Solving (Simple) Problems (Based on Quadratic Equations)"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-6-solving-simple-problems-based-on-quadratic-equations.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2053.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2054"	"7"	"Chapter 7: Ratio and Proportion (Including Properties and Uses)"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-7-ratio-and-proportion.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2054.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2055"	"8"	"Chapter 8: Remainder and Factor Theorems"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-8-remainder-and-factor-theorems.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2055.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2056"	"9"	"Chapter 9: Matrices"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-9-matrices.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2056.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2057"	"10"	"Chapter 10: Arithmetic Progression"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-10-arithmetic-progression.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2057.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2058"	"11"	"Chapter 11: Geometric Progression"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-11-geometric-progression.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2058.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2059"	"12"	"Chapter 12: Reflection (Coordinate Geometry)"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"chapter-12-reflection-coordinate-geometry.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2059.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2060"	"13"	"Chapter 13: Section and Mid-Point Formula"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-13-section-and-mid-point-formula.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2060.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2061"	"14"	"Chapter 14: Equation of a Line"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-14-equation-of-a-line.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2061.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2062"	"15"	"Chapter 15: Similarity (With Applications to Maps and Models)"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-15-similarity-with-applications-to-maps-and-models.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2062.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2063"	"16"	"Chapter 16: Loci (Locus and Its Constructions)"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"chapter-16-loci-locus-and-its-constructions.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2063.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2064"	"17"	"Chapter 17: Circles"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"chapter-17-circles.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2064.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2065"	"18"	"Chapter 18: Tangents and Intersecting Chords"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-18-tangents-and-intersecting-chords.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2065.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2066"	"19"	"Chapter 19: Constructions (Circles)"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"chapter-19-constructions-circles.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2066.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2067"	"20"	"Chapter 20: Cylinder, Cone and Sphere (Surface Area and Volume)"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"chapter-20-cylinder-cone-and-sphere-surface-area-and-volume.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2067.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2068"	"21"	"Chapter 21: Trigonometrical Identities"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-21-trigonometrical-identities.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2068.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2069"	"22"	"Chapter 22: Heights and Distances"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-22-heights-and-distances.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2069.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2070"	"23"	"Chapter 23: Graphical Representation (Histograms, Frequency Polygon and Ogives)"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"chapter-23-graphical-representation.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2070.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2071"	"24"	"Chapter 24: Measures of Central Tendency (Mean, Median, Quartiles and Mode)"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-24-measures-of-central-tendency.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2071.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2072"	"25"	"Chapter 25: Probability"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"chapter-25-probability.pdf"	"/opt/robodynamics/session_materials/154/qbank/chapter_2072.json"	"PENDING"	"PENDING"
"WAVE_M2"	"109"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"471"	"2"	"Session 1: Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_Exercise_1A_New_Practice_Set_1.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_471.json"	"PENDING"	"PENDING"
"WAVE_M2"	"109"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"472"	"3"	"Session 2: Playing with Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"35_session_2_playing_with_numbers.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_472.json"	"PENDING"	"PENDING"
"WAVE_M2"	"109"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"563"	"1"	"Chapter 1: Knowing our Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"39_1_knowing_our_numbers.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_563.json"	"PENDING"	"PENDING"
"WAVE_M2"	"109"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"564"	"2"	"Chapter 2: Whole Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"39_2_whole_numbers.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_564.json"	"PENDING"	"PENDING"
"WAVE_M2"	"109"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"565"	"3"	"Chapter 3: Playing with Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"39_3_playing_with_numbers.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_565.json"	"PENDING"	"PENDING"
"WAVE_M2"	"109"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"566"	"4"	"Chapter 4: Basic Geometrical Ideas"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"39_4_basic_geometrical_ideas.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_566.json"	"PENDING"	"PENDING"
"WAVE_M2"	"109"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"567"	"5"	"Chapter 5: Understanding Elementary Shapes"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"39_5_understanding_elementary_shapes.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_567.json"	"PENDING"	"PENDING"
"WAVE_M2"	"109"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"569"	"7"	"Chapter 7: Fractions"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"39_7_fractions.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_569.json"	"PENDING"	"PENDING"
"WAVE_M2"	"107"	"MATH"	"39"	"CBSE Grade 6 Mathematics (Living Maths) - Exam Prep"	"568"	"6"	"Chapter 6: Integers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"39_6_integers.pdf"	"/opt/robodynamics/session_materials/39/qbank/chapter_568.json"	"PENDING"	"PENDING"
"WAVE_M2"	"107"	"MATH"	"68"	"CBSE Grade 6 Math Divine"	"1157"	"3"	"Chapter 3: Number Play"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"3_number_play.pdf"	"/opt/robodynamics/session_materials/68/qbank/chapter_1157.json"	"PENDING"	"PENDING"
"WAVE_M2"	"105"	"MATH"	"34"	"CBSE Grade 5 Mathematics - Exam Prep"	"1085"	"15"	"Mid-Term Exam Prep"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"mid_term_mock_paper_1.pdf"	"/opt/robodynamics/session_materials/34/qbank/chapter_1085.json"	"PENDING"	"PENDING"
"WAVE_M2"	"105"	"MATH"	"68"	"CBSE Grade 6 Math Divine"	"1158"	"4"	"Chapter 4: Data Handling and Presentation"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"YES"	"11"	"Use diagrams/graphs/figures where concept needs visual reasoning."	"4_data_handling_and_presentation.pdf"	"/opt/robodynamics/session_materials/68/qbank/chapter_1158.json"	"PENDING"	"PENDING"
"WAVE_M2"	"104"	"MATH"	"34"	"CBSE Grade 5 Mathematics - Exam Prep"	"1163"	"16"	"GIIS Mid-Term Exam Prep"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"giis_midterm_exam_prep_set1.pdf"	"/opt/robodynamics/session_materials/34/qbank/chapter_1163.json"	"PENDING"	"PENDING"
"WAVE_M2"	"103"	"MATH"	"35"	"CBSE Grade 6 Mathematics - Exam Prep"	"1103"	"24"	"Mid-Term Practice Sheets"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"mid_term_mock_paper_3.pdf"	"/opt/robodynamics/session_materials/35/qbank/chapter_1103.json"	"PENDING"	"PENDING"
"WAVE_M2"	"102"	"MATH"	"68"	"CBSE Grade 6 Math Divine"	"988"	"1"	"Chapter 1: Patterns in Mathematics"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"1_patterns_in_mathematics.pdf"	"/opt/robodynamics/session_materials/68/qbank/chapter_988.json"	"PENDING"	"PENDING"
"WAVE_M2"	"102"	"MATH"	"68"	"CBSE Grade 6 Math Divine"	"992"	"5"	"Chapter 5: Prime Time"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"5_data_handling_and_presentation.pdf"	"/opt/robodynamics/session_materials/68/qbank/chapter_992.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"782"	"1"	"Chapter 1: Revision"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_1_revision.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_782.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"783"	"2"	"Chapter 2: Roman Numerals"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_2_roman_numerals.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_783.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"784"	"3"	"Chapter 3: Large Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_3_large_numbers.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_784.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"785"	"4"	"Chapter 4: Addition of Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_4_addition_of_numbers.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_785.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"786"	"5"	"Chapter 5: Subtraction of Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_5_subtraction_of_numbers.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_786.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"787"	"6"	"Chapter 6: Multiplication of Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_6_multiplication_of_numbers.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_787.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"788"	"7"	"Chapter 7: Division of Numbers"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_7_division_of_numbers.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_788.json"	"PENDING"	"PENDING"
"WAVE_M2"	"101"	"MATH"	"33"	"CBSE Grade 4 Mathematics - Exam Prep"	"789"	"8"	"Chapter 8: Multiples and Factors"	"45"	"20"	"12"	"8"	"5"	"14"	"22"	"23"	"31"	"AI should generate exactly the shortfall after extraction to reach target_total_questions; if extraction quality is low, regenerate up to ai_generation_max."	"Easy:30%, Medium:45%, Hard:20%, Expert:5%"	"board-exam style with conceptual + application + mixed format"	"OPTIONAL"	"4"	"Use images only when it improves clarity."	"33_8_multiples_and_factors.pdf"	"/opt/robodynamics/session_materials/33/qbank/chapter_789.json"	"PENDING"	"PENDING"
